id,created_at,updated_at,flight_identifier,flt_num,scheduled_origin_gate,scheduled_destination_gate,out_gmt,in_gmt,off_gmt,on_gmt,destination,origin,destination_full_name,origin_full_name
291592,2019-09-19 20:36:44,2019-09-19 20:36:44,4184cf99-7549-44ff-871d-394f5b673131,2480,B20,D12,2019-02-09 20:11:19,2019-02-09 23:31:06,2019-02-09 20:32:23,2019-02-09 23:26:12,MSY,JFK,Armstrong New Orleans Intl,Kennedy Intl
291593,2019-09-19 20:36:44,2019-09-19 20:36:44,43039746-de28-455f-866d-d15f336f4d97,2388,9,T08,2019-02-09 20:11:34,2019-02-09 22:59:14,2019-02-09 20:24:14,2019-02-09 22:52:31,ATL,EGE,Hartsfield - Jackson Atlanta I,Eagle Co Regl
291594,2019-09-19 20:36:44,2019-09-19 20:36:44,45d47d45-e35e-468a-9132-838050ef8467,8065,S37,Any,2019-02-09 20:09:40,2019-02-10 06:37:21,2019-02-09 20:29:42,2019-02-10 06:30:27,GRU,MAD,Guarulhos-gov. Andre Franco Mo,Barajas
291595,2019-09-19 20:36:44,2019-09-19 20:36:44,4f800bd4-4e2f-445a-835b-21b402d366eb,910,A3,Any,2019-02-09 20:15:29,2019-02-09 21:54:08,2019-02-09 20:33:07,2019-02-09 21:48:03,LCA,ATH,Larnaca Intl,Eleftherios Venizelos Intl
291596,2019-09-19 20:36:44,2019-09-19 20:36:44,50be3b17-7c39-4f73-9655-38349967f4a7,1741,2,C1,2019-02-09 20:17:04,2019-02-10 00:46:16,2019-02-09 20:36:43,2019-02-10 00:42:53,IAD,SXM,Washington Dulles Intl,Princess Juliana Intl
291597,2019-09-19 20:36:44,2019-09-19 20:36:44,5b9664e9-cbd0-4a5e-bc20-8888d9b74cdf,2281,Any,Any,2019-02-09 20:06:44,2019-02-09 20:49:16,2019-02-09 20:14:29,2019-02-09 20:42:38,BOS,PVC,Logan Intl,Provincetown
291598,2019-09-19 20:36:44,2019-09-19 20:36:44,66a60ddc-df22-4de0-8d38-25500b5d8b17,731,C45,Any,2019-02-09 20:15:08,2019-02-09 23:01:50,2019-02-09 20:32:53,2019-02-09 22:56:41,TZX,DUS,,Dusseldorf
291599,2019-09-19 20:36:44,2019-09-19 20:36:44,68ae9eec-b007-4909-abe2-da68caf6e94c,2983,B19,2,2019-02-09 20:16:36,2019-02-09 21:41:01,2019-02-09 20:29:29,2019-02-09 21:36:47,GJT,PHX,Grand Junction Regl,Phoenix Sky Harbor Intl
291600,2019-09-19 20:36:44,2019-09-19 20:36:44,696bc8b1-8481-4776-a7bf-79a907e77674,701,B44,Any,2019-02-09 20:21:58,2019-02-10 04:10:24,2019-02-09 20:38:51,2019-02-10 04:03:05,ADD,LHR,Bole Intl,Heathrow
291601,2019-09-19 20:36:44,2019-09-19 20:36:44,77994ffd-981d-4664-b010-a8a2f5889440,203,A55,Any,2019-02-09 20:21:52,2019-02-10 03:37:52,2019-02-09 20:34:07,2019-02-10 03:32:42,TUN,YUL,Carthage,Montreal/pierre-elliott-trudea
291602,2019-09-19 20:36:44,2019-09-19 20:36:44,7b0967a8-06b4-4873-a095-22c601016483,3837,E5,Any,2019-02-09 20:13:20,2019-02-09 22:30:27,2019-02-09 20:28:54,2019-02-09 22:26:57,HPN,ORD,Westchester Co,Chicago-o'hare Intl
291603,2019-09-19 20:36:44,2019-09-19 20:36:44,7fc1d2a8-88b9-4d53-861b-e5246b18f576,3202,Any,Any,2019-02-09 20:05:15,2019-02-09 21:25:26,2019-02-09 20:21:10,2019-02-09 21:21:22,OAK,SBA,Metro Oakland Intl,Santa Barbara Mun
291604,2019-09-19 20:36:44,2019-09-19 20:36:44,934324d0-fca1-4c18-908d-c85d21e6742f,422,F7,Any,2019-02-09 20:20:27,2019-02-09 23:36:21,2019-02-09 20:35:48,2019-02-09 23:29:36,GEO,MIA,Cheddi Jagan Intl,Miami Intl
291605,2019-09-19 20:36:44,2019-09-19 20:36:44,959afa37-f5a2-4607-b86d-84b14cc99cfb,5014,F10,1,2019-02-09 20:09:58,2019-02-09 21:52:42,2019-02-09 20:24:51,2019-02-09 21:47:56,LWB,ORD,Greenbrier Valley,Chicago-o'hare Intl
291606,2019-09-19 20:36:44,2019-09-19 20:36:44,a2aaac06-67e7-498f-acf6-b1cf62c6194d,705,A37,Any,2019-02-09 20:18:35,2019-02-10 02:56:12,2019-02-09 20:36:29,2019-02-10 02:49:20,ADD,CDG,Bole Intl,Charles-de-gaulle
291638,2019-09-19 20:36:44,2019-09-19 20:36:44,1b17c684-44d3-4967-8ebd-d9f2909bc943,4365,Any,Any,2019-02-09 20:25:17,2019-02-09 23:37:11,2019-02-09 20:37:59,2019-02-09 23:33:58,PIK,RZE,,Jasionka
291639,2019-09-19 20:36:44,2019-09-19 20:36:44,20315af7-f7a4-470f-ae28-5874936792ee,3937,39,B4,2019-02-09 20:11:27,2019-02-09 22:19:41,2019-02-09 20:27:26,2019-02-09 22:14:00,MSY,MCI,Armstrong New Orleans Intl,Kansas City Intl
291640,2019-09-19 20:36:44,2019-09-19 20:36:44,399d8502-c6a4-4952-8add-9f914c9e85af,3778,A4,Any,2019-02-09 20:36:18,2019-02-10 00:11:56,2019-02-09 20:55:10,2019-02-10 00:06:42,SBZ,MAD,Sibiu,Barajas
291641,2019-09-19 20:36:44,2019-09-19 20:36:44,51618ea7-2092-4608-9678-fc9060ec0d6d,4416,D18,Any,2019-02-09 20:25:48,2019-02-09 21:36:38,2019-02-09 20:40:06,2019-02-09 21:30:57,DSA,AMS,Doncaster Sheffield,Schiphol
291642,2019-09-19 20:36:44,2019-09-19 20:36:44,58a23e3d-600b-442f-9dd4-43452c63512c,1314,B15,Any,2019-02-09 20:35:24,2019-02-09 23:37:01,2019-02-09 20:50:04,2019-02-09 23:32:09,BFS,AGP,Aldergrove,Malaga
291643,2019-09-19 20:36:44,2019-09-19 20:36:44,5af0ab76-2a43-45fc-b069-70463dbdb2a2,1006,Any,Any,2019-02-09 20:18:54,2019-02-09 21:22:59,2019-02-09 20:25:34,2019-02-09 21:17:58,BOS,AUG,Logan Intl,Augusta State
291644,2019-09-19 20:36:44,2019-09-19 20:36:44,5afb84ac-2a65-433e-8391-c90e014cb948,296,Any,Any,2019-02-09 19:56:51,2019-02-10 05:55:02,2019-02-09 20:14:38,2019-02-10 05:48:11,ZRH,DAR,Zurich,Julius Nyerere Intl
291645,2019-09-19 20:36:44,2019-09-19 20:36:44,5c0eab55-2475-4b31-b729-6223269a9169,1944,E79,37,2019-02-09 20:17:24,2019-02-10 02:26:23,2019-02-09 20:35:25,2019-02-10 02:20:54,BOG,YYZ,Eldorado Intl,Toronto/pearson Intl
291646,2019-09-19 20:36:44,2019-09-19 20:36:44,6463bc89-eea3-4b7b-8932-fa92da979600,170,6,D51,2019-02-09 20:25:58,2019-02-10 00:31:06,2019-02-09 20:44:45,2019-02-10 00:26:25,MKE,SEA,Gen Mitchell Intl,Seattle-tacoma Intl
291647,2019-09-19 20:36:44,2019-09-19 20:36:44,6f6e949e-4a32-4324-87aa-8f888089139e,935,F88,35,2019-02-09 20:19:53,2019-02-09 22:00:04,2019-02-09 20:36:36,2019-02-09 21:54:40,CUN,TPA,Cancun Intl,Tampa Intl
291648,2019-09-19 20:36:44,2019-09-19 20:36:44,7bef2b99-c384-4fb4-96bc-20aecfb1ed6f,1167,E69,D10,2019-02-09 20:18:29,2019-02-09 23:08:11,2019-02-09 20:34:36,2019-02-09 23:02:35,LGA,TPA,La Guardia,Tampa Intl
291649,2019-09-19 20:36:44,2019-09-19 20:36:44,7d630fcc-42d0-496d-8cdc-c0cf72592784,204,Any,Any,2019-02-09 19:58:55,2019-02-09 20:51:11,2019-02-09 20:14:24,2019-02-09 20:46:29,DSS,BJL,Unknown airport with code DSS,Banjul Intl
291650,2019-09-19 20:36:44,2019-09-19 20:36:44,81be1b79-b442-48f6-959b-149405982991,1731,3,Any,2019-02-09 20:20:07,2019-02-10 01:13:40,2019-02-09 20:33:19,2019-02-10 01:08:01,YYZ,SKB,Toronto/pearson Intl,Bradshaw Intl
291651,2019-09-19 20:36:44,2019-09-19 20:36:44,9c1a1d67-01cb-4ecc-8466-34cde175c506,8831,10,Any,2019-02-09 20:32:10,2019-02-09 22:53:20,2019-02-09 20:48:52,2019-02-09 22:48:33,SVQ,CDG,San Pablo,Charles-de-gaulle
291652,2019-09-19 20:36:44,2019-09-19 20:36:44,9ce406fa-ef9c-4453-aaf3-2d8af6a1fc18,633,F4,Any,2019-02-09 20:20:20,2019-02-09 22:30:33,2019-02-09 20:36:26,2019-02-09 22:26:08,DUB,CPH,Dublin Intl,Kastrup
291653,2019-09-19 20:36:44,2019-09-19 20:36:44,a4738293-082d-4be4-b814-1552a6c75e55,390,TBA,E29,2019-02-09 20:12:09,2019-02-09 23:40:28,2019-02-09 20:30:08,2019-02-09 23:34:44,ATL,SJD,Hartsfield - Jackson Atlanta I,Los Cabos Intl
291654,2019-09-19 20:36:44,2019-09-19 20:36:44,a7937a35-f281-4c28-aaad-82c7dfe8fe0f,3764,A2,Any,2019-02-09 20:14:21,2019-02-09 23:41:37,2019-02-09 20:32:46,2019-02-09 23:35:58,CRA,MAD,,Barajas
291655,2019-09-19 20:36:44,2019-09-19 20:36:44,d1e0782b-3b2c-419f-9c0a-4052b4f8b641,484,28,E3,2019-02-09 20:12:41,2019-02-10 01:40:46,2019-02-09 20:27:53,2019-02-10 01:33:57,BOS,MEX,Logan Intl,Lic Benito Juarez Intl
291656,2019-09-19 20:36:44,2019-09-19 20:36:44,ddcef3f6-d4aa-4cde-8587-25fb2d800d53,5057,1,E24,2019-02-09 20:20:36,2019-02-09 21:46:23,2019-02-09 20:35:21,2019-02-09 21:38:53,CLT,GNV,Charlotte/douglas Intl,Gainesville Regl
291657,2019-09-19 20:36:44,2019-09-19 20:36:44,e046693f-e7d9-43f7-84b1-3d100d45513a,1068,A52,Any,2019-02-09 20:21:30,2019-02-09 21:53:00,2019-02-09 20:33:45,2019-02-09 21:48:14,NCE,FRA,Nice/cote D'azur,Frankfurt/main
291658,2019-09-19 20:36:44,2019-09-19 20:36:44,f6baa549-58db-4fbd-8041-0246559eb4d2,95,Any,Any,2019-02-09 20:27:18,2019-02-10 05:41:03,2019-02-09 20:46:24,2019-02-10 05:34:48,PEK,TLV,Beijing Capital,Ben Gurion
291659,2019-09-19 20:36:44,2019-09-19 20:36:44,f9dfdd71-31a3-4f78-b01d-795e2d77186f,2009,15,A2,2019-02-09 20:07:08,2019-02-10 01:54:37,2019-02-09 20:25:30,2019-02-10 01:49:49,MDW,PUJ,Chicago Midway Intl,Punta Cana Intl
291660,2019-09-19 20:36:44,2019-09-19 20:36:44,fbaf0585-70e0-498e-a3d0-bd7c92722179,4812,5,20,2019-02-09 20:20:26,2019-02-09 21:44:11,2019-02-09 20:34:55,2019-02-09 21:39:33,PHL,BTV,Philadelphia Intl,Burlington Intl
291661,2019-09-19 20:36:44,2019-09-19 20:36:44,64690705-8a0a-4922-ae25-87783ec40d6c,845,C49,E16,2019-02-09 20:13:22,2019-02-09 22:17:57,2019-02-09 20:41:07,2019-02-09 22:10:49,ORD,ATL,Chicago-o'hare Intl,Hartsfield - Jackson Atlanta I
291662,2019-09-19 20:36:44,2019-09-19 20:36:44,968faa45-7ea3-4937-ba47-26b13e8290d4,3774,12,13,2019-02-09 20:22:47,2019-02-09 22:34:54,2019-02-09 20:38:46,2019-02-09 22:32:23,MSN,DFW,Dane Co Regl-truax,Dallas-ft Worth Intl
291663,2019-09-19 20:36:44,2019-09-19 20:36:44,d2ffd266-758e-4269-acfc-4bdfc616b27d,1713,2,D1,2019-02-09 20:19:54,2019-02-10 00:46:40,2019-02-09 20:29:05,2019-02-10 00:40:10,CLT,SKB,Charlotte/douglas Intl,Bradshaw Intl
291664,2019-09-19 20:36:44,2019-09-19 20:36:44,3eceda1f-6986-406b-b1a0-89cbd103da1b,5464,8,36,2019-02-09 20:13:46,2019-02-09 22:04:58,2019-02-09 20:27:51,2019-02-09 21:59:10,PHL,TYS,Philadelphia Intl,Mc Ghee Tyson
291665,2019-09-19 20:36:44,2019-09-19 20:36:44,401c9283-6f89-4867-9c70-e6e401df424c,836,2B,D2,2019-02-09 20:17:39,2019-02-10 00:49:06,2019-02-09 20:32:53,2019-02-10 00:44:10,CLT,SJD,Charlotte/douglas Intl,Los Cabos Intl
291666,2019-09-19 20:36:44,2019-09-19 20:36:44,5a8d3a6f-dda6-4fc2-a4a0-b2da0c560bd8,818,Any,D9,2019-02-09 20:02:30,2019-02-10 00:52:33,2019-02-09 20:16:07,2019-02-10 00:48:11,CLT,UVF,Charlotte/douglas Intl,Hewanorra Intl
291667,2019-09-19 20:36:44,2019-09-19 20:36:44,5843a85d-6071-400d-a7d5-d39d34580309,2285,36,5,2019-02-09 20:15:21,2019-02-09 22:32:23,2019-02-09 20:33:25,2019-02-09 22:27:53,EGE,DFW,Eagle Co Regl,Dallas-ft Worth Intl
291668,2019-09-19 20:36:44,2019-09-19 20:36:44,9bc0d033-c328-468b-9a80-16589c9b0406,149,Any,Any,2019-02-09 20:18:37,2019-02-09 23:04:14,2019-02-09 20:31:42,2019-02-09 22:58:12,LIM,CLO,Jorge Chavez Intl,Alfonso Bonilla Aragon Intl
291669,2019-09-19 20:36:44,2019-09-19 20:36:44,128900f9-8efd-4b31-9a12-66d5ee8f4dd2,1738,5,26,2019-02-09 20:17:24,2019-02-09 23:29:21,2019-02-09 20:34:46,2019-02-09 23:22:59,PHL,PLS,Philadelphia Intl,Providenciales Intl
291701,2019-09-19 20:36:44,2019-09-19 20:36:44,e6cc42d0-90ea-423a-87d2-8f95ab931150,1229,59,C08,2019-02-09 20:18:26,2019-02-09 22:52:04,2019-02-09 20:32:48,2019-02-09 22:45:39,SLC,MCI,Salt Lake City Intl,Kansas City Intl
291702,2019-09-19 20:36:44,2019-09-19 20:36:44,ef9190d3-d8e7-4c0b-b720-ac7d61a58e37,1824,D38,B36,2019-02-09 20:19:06,2019-02-10 01:03:07,2019-02-09 20:32:53,2019-02-10 00:59:30,JFK,LAS,Kennedy Intl,Mc Carran Intl
291703,2019-09-19 20:36:44,2019-09-19 20:36:44,2900badb-815b-4ba2-a524-20bd201a608f,229,D8,B1,2019-02-09 20:21:46,2019-02-09 21:49:45,2019-02-09 20:39:20,2019-02-09 21:44:39,MYR,BWI,Myrtle Beach Intl,Baltimore/Washington Intl
291704,2019-09-19 20:36:44,2019-09-19 20:36:44,37375536-f192-4aa9-8b80-df64bd3e42c7,903,8,E32,2019-02-09 20:19:39,2019-02-10 01:00:12,2019-02-09 20:37:08,2019-02-10 00:54:03,ATL,SJO,Hartsfield - Jackson Atlanta I,Juan Santamaria Intl
291705,2019-09-19 20:36:44,2019-09-19 20:36:44,343f39bc-d7ca-4425-ba29-ee706ed39258,5915,Any,B15A,2019-02-09 20:15:55,2019-02-09 21:46:46,2019-02-09 20:25:50,2019-02-09 21:41:48,PHX,SBP,Phoenix Sky Harbor Intl,San Luis Obispo Co Regl
291706,2019-09-19 20:36:44,2019-09-19 20:36:44,858ecab7-cf96-494b-b1d3-b7c1103673dd,4039,1,15,2019-02-09 20:42:56,2019-02-09 22:15:36,2019-02-09 20:56:51,2019-02-09 22:09:50,DFW,GCK,Dallas-ft Worth Intl,Garden City Regl
291707,2019-09-19 20:36:44,2019-09-19 20:36:44,a258008b-1df8-42af-bcfb-95f5eb5f4d49,5500,B5,E30,2019-02-09 20:19:27,2019-02-09 22:06:51,2019-02-09 20:35:07,2019-02-09 22:00:01,CLT,VPS,Charlotte/douglas Intl,Eglin Afb
291708,2019-09-19 20:36:44,2019-09-19 20:36:44,002f842f-75f1-4988-9cdc-9118a0ec9669,1181,A01,E64,2019-02-09 20:28:33,2019-02-09 22:08:02,2019-02-09 20:59:07,2019-02-09 22:04:42,TPA,ATL,Tampa Intl,Hartsfield - Jackson Atlanta I
291712,2019-09-19 20:36:44,2019-09-19 20:36:44,0c688c78-f8ba-4a52-b009-0ac7c40a8e32,1760,A13,24,2019-02-09 20:29:41,2019-02-09 22:52:08,2019-02-09 20:48:29,2019-02-09 22:45:45,AUS,PHX,Austin-bergstrom Intl,Phoenix Sky Harbor Intl
291715,2019-09-19 20:36:44,2019-09-19 20:36:44,5e824b41-58d8-43e7-aad3-2194743b45cd,3087,35,10,2019-02-09 20:25:03,2019-02-09 22:23:40,2019-02-09 20:45:00,2019-02-09 22:19:38,TYS,DFW,Mc Ghee Tyson,Dallas-ft Worth Intl
291716,2019-09-19 20:36:44,2019-09-19 20:36:44,778224c5-32a7-4f68-9b6c-6bb801ee54f0,5299,3,E9,2019-02-09 20:17:30,2019-02-09 21:52:51,2019-02-09 20:32:31,2019-02-09 21:47:28,CLT,JAN,Charlotte/douglas Intl,Jackson-evers Intl
291718,2019-09-19 20:36:44,2019-09-19 20:36:44,d4ff2501-16c2-4c46-b1d6-243de4037d93,4794,32,Any,2019-02-09 20:15:54,2019-02-09 21:06:47,2019-02-09 20:34:26,2019-02-09 21:02:28,MDT,PHL,Harrisburg Intl,Philadelphia Intl
291720,2019-09-19 20:36:44,2019-09-19 20:36:44,fac9de47-ed21-44c0-a26f-d981bec7e706,4796,20,6,2019-02-09 20:21:26,2019-02-09 21:23:19,2019-02-09 20:36:26,2019-02-09 21:18:10,SWF,PHL,Stewart,Philadelphia Intl
291722,2019-09-19 20:36:44,2019-09-19 20:36:44,08e09567-1c94-40c2-8583-7a9dcd6f42ea,1541,C9,A9,2019-02-09 20:25:52,2019-02-09 23:40:23,2019-02-09 20:39:52,2019-02-09 23:34:39,DFW,CLE,Dallas-ft Worth Intl,Cleveland-hopkins Intl
291724,2019-09-19 20:36:44,2019-09-19 20:36:44,36464795-f60d-4ce1-868c-7b9acabb4478,5165,A1,E5A,2019-02-09 20:30:11,2019-02-09 21:22:00,2019-02-09 20:47:23,2019-02-09 21:18:08,CLT,GSP,Charlotte/douglas Intl,Greenville-spartanburg Intl-ro
291726,2019-09-19 20:36:44,2019-09-19 20:36:44,985566be-eef6-46fe-acd9-9cd30a07195e,4314,C12,5,2019-02-09 20:18:42,2019-02-09 21:51:54,2019-02-09 20:35:45,2019-02-09 21:47:02,SWF,DTW,Stewart,Detroit Metro Wayne Co
291728,2019-09-19 20:36:44,2019-09-19 20:36:44,a264a87a-8200-4499-9207-2fdbff2ca2f6,4927,31,A9,2019-02-09 20:15:39,2019-02-09 21:41:50,2019-02-09 20:32:22,2019-02-09 21:35:55,ROC,PHL,Greater Rochester Intl,Philadelphia Intl
291729,2019-09-19 20:36:44,2019-09-19 20:36:44,cd7e3ff6-b4ba-44ea-800d-9f11dafe1010,765,30,Any,2019-02-09 20:37:06,2019-02-10 03:13:37,2019-02-09 20:54:10,2019-02-10 03:07:45,CNF,PTY,Tancredo Neves Intl,Tocumen Intl
291731,2019-09-19 20:36:44,2019-09-19 20:36:44,f4301472-d088-4062-8148-e56ec625cd31,2784,10,B67,2019-02-09 20:36:36,2019-02-09 23:27:55,2019-02-09 20:57:00,2019-02-09 23:23:45,IAD,DFW,Washington Dulles Intl,Dallas-ft Worth Intl
291733,2019-09-19 20:36:44,2019-09-19 20:36:44,001b3467-72bc-40c1-ae29-afd36b5b87ad,3641,55,Any,2019-02-09 20:27:18,2019-02-09 21:54:09,2019-02-09 20:41:33,2019-02-09 21:48:27,MAD,TLS,Barajas,Blagnac
291735,2019-09-19 20:36:44,2019-09-19 20:36:44,081b5e4b-5721-457a-99f1-645481839309,120,B43,Any,2019-02-09 20:45:17,2019-02-10 03:48:46,2019-02-09 21:00:44,2019-02-10 03:42:36,DEL,FRA,Indira Gandhi Intl,Frankfurt/main
291737,2019-09-19 20:36:44,2019-09-19 20:36:44,09a6346a-3322-4c8d-ba82-2e9836ee40c7,443,C47,Any,2019-02-09 20:34:37,2019-02-10 07:23:02,2019-02-09 20:51:35,2019-02-10 07:17:32,CDG,GIG,Charles-de-gaulle,Canavieiras
291739,2019-09-19 20:36:44,2019-09-19 20:36:44,0aaa7129-f815-4193-88ed-fbe0ca01b4ec,5605,E36,C10,2019-02-09 20:38:19,2019-02-09 21:56:15,2019-02-09 20:56:22,2019-02-09 21:51:19,JAX,CLT,Jacksonville Intl,Charlotte/douglas Intl
291741,2019-09-19 20:36:44,2019-09-19 20:36:44,165c6234-62e3-4786-bbcb-798f0b1fafd3,404,24,Any,2019-02-09 20:35:50,2019-02-10 00:59:27,2019-02-09 20:56:07,2019-02-10 00:52:59,TLV,ADD,Ben Gurion,Bole Intl
291743,2019-09-19 20:36:44,2019-09-19 20:36:44,1c0352f0-4bd5-4baa-8213-0f704b9072ae,1572,D09,75,2019-02-09 20:25:03,2019-02-09 23:13:43,2019-02-09 20:41:18,2019-02-09 23:06:06,MCO,LGA,Orlando Intl,La Guardia
291744,2019-09-19 20:36:44,2019-09-19 20:36:44,2f4552dd-4161-4c36-96bc-0b29c4ea6c39,1650,G13,C11,2019-02-09 20:35:58,2019-02-09 23:37:04,2019-02-09 20:53:23,2019-02-09 23:32:24,SLC,MSP,Salt Lake City Intl,Minneapolis/St. Paul Intl
291745,2019-09-19 20:36:44,2019-09-19 20:36:44,37264e42-5a2e-472e-8c56-484727bba1d4,5782,C8,A1,2019-02-09 20:35:41,2019-02-09 23:27:00,2019-02-09 20:53:20,2019-02-09 23:21:44,PHX,MEM,Phoenix Sky Harbor Intl,Memphis Intl
291746,2019-09-19 20:36:44,2019-09-19 20:36:44,39e77df3-b22c-4c72-a84c-5dbd049664dc,3606,15,Any,2019-02-09 20:26:33,2019-02-09 21:27:51,2019-02-09 20:43:00,2019-02-09 21:20:58,SPS,DFW,Sheppard Afb/wichita Falls Mun,Dallas-ft Worth Intl
291747,2019-09-19 20:36:44,2019-09-19 20:36:44,4fd399c2-9b5c-49be-bb80-f2f540be58fc,2856,142,Any,2019-02-09 20:30:45,2019-02-10 10:18:43,2019-02-09 20:42:33,2019-02-10 10:11:44,NKG,LAX,Lukou,Los Angeles Intl
291748,2019-09-19 20:36:44,2019-09-19 20:36:44,546d4b78-151e-4744-a53b-d21064f009c7,519,Any,Any,2019-02-09 20:31:23,2019-02-09 23:35:16,2019-02-09 20:45:10,2019-02-09 23:32:08,DJE,CDG,Zarzis,Charles-de-gaulle
291749,2019-09-19 20:36:44,2019-09-19 20:36:44,6fa9934a-b955-4e7f-86b1-d9d5015778fb,7095,Any,Any,2019-02-09 20:22:53,2019-02-09 23:26:52,2019-02-09 20:35:25,2019-02-09 23:20:02,DUB,RMU,Dublin Intl,
291750,2019-09-19 20:36:44,2019-09-19 20:36:44,74000a2e-04cb-4ca2-8e08-84e639d26c56,700,Any,Any,2019-02-09 20:31:04,2019-02-09 22:56:07,2019-02-09 20:48:24,2019-02-09 22:49:25,TBS,TLV,Tbilisi,Ben Gurion
291751,2019-09-19 20:36:44,2019-09-19 20:36:44,81c047fb-d210-45c8-aa48-12d493d47ac3,2952,36,Any,2019-02-09 20:28:28,2019-02-09 21:56:56,2019-02-09 20:49:00,2019-02-09 21:51:20,BTR,DFW,Baton Rouge Metro-ryan,Dallas-ft Worth Intl
291752,2019-09-19 20:36:44,2019-09-19 20:36:44,89228dd9-c6fc-4e02-a09c-e52aad70de2d,126,Any,Any,2019-02-09 20:30:04,2019-02-09 21:40:08,2019-02-09 20:45:14,2019-02-09 21:34:56,SBH,SJU,St. Barthelemy,Luis Munoz Marin Intl
291753,2019-09-19 20:36:44,2019-09-19 20:36:44,89f56a7f-4539-48f5-bca8-e9dcda7ed5a5,1220,6,Any,2019-02-09 20:27:08,2019-02-09 23:30:12,2019-02-09 20:35:54,2019-02-09 23:24:30,FLL,YOW,Ft Lauderdale-hollywood Intl,Ottawa/macdonald-cartier Intl
291754,2019-09-19 20:36:44,2019-09-19 20:36:44,99be832b-beff-4284-baba-2d00d76c1f59,3869,42,B7,2019-02-09 20:18:55,2019-02-09 23:41:44,2019-02-09 20:31:33,2019-02-09 23:36:04,SJU,HOU,Luis Munoz Marin Intl,Hobby
291755,2019-09-19 20:36:44,2019-09-19 20:36:44,9ba53f5a-256a-4299-81a9-8b256e2102b8,1635,43,D14,2019-02-09 20:34:48,2019-02-10 01:24:15,2019-02-09 20:51:38,2019-02-10 01:18:03,ATL,SFO,Hartsfield - Jackson Atlanta I,San Francisco Intl
291756,2019-09-19 20:36:44,2019-09-19 20:36:44,9cc745f6-00a9-4ad4-a557-df08613888df,103,19,Any,2019-02-09 20:30:27,2019-02-09 23:33:06,2019-02-09 20:48:07,2019-02-09 23:29:30,MLA,LHR,Luqa,Heathrow
291757,2019-09-19 20:36:44,2019-09-19 20:36:44,a0417131-24d7-43d4-8e7c-be689869a648,1845,A7,C34,2019-02-09 20:22:54,2019-02-09 21:34:09,2019-02-09 20:40:28,2019-02-09 21:26:54,LGA,BOS,La Guardia,Logan Intl
291758,2019-09-19 20:36:44,2019-09-19 20:36:44,b375ab6a-cb16-44f4-8973-bc7e5e64ed19,859,8,Any,2019-02-09 20:24:03,2019-02-10 01:58:27,2019-02-09 20:42:37,2019-02-10 01:51:06,JNB,ADD,O.r. Tambo Intl,Bole Intl
291759,2019-09-19 20:36:44,2019-09-19 20:36:44,b38888a6-fc00-40a3-803a-fb03d723645e,2599,Any,C27A,2019-02-09 20:21:39,2019-02-10 02:13:14,2019-02-09 20:40:58,2019-02-10 02:05:30,YYZ,SJO,Toronto/pearson Intl,Juan Santamaria Intl
291760,2019-09-19 20:36:44,2019-09-19 20:36:44,b44e6034-b7e7-4ce7-90f8-52b0a1a42fb3,1504,6,D28,2019-02-09 20:18:54,2019-02-09 22:40:45,2019-02-09 20:32:27,2019-02-09 22:35:53,MIA,SAP,Miami Intl,Ramon Villeda Morales Intl
291761,2019-09-19 20:36:44,2019-09-19 20:36:44,bcc80d71-b774-4584-9739-2834b5500a53,537,Any,E22,2019-02-09 20:31:10,2019-02-10 05:33:20,2019-02-09 20:42:33,2019-02-10 05:26:30,AMS,EBB,Schiphol,Entebbe Intl
291762,2019-09-19 20:36:44,2019-09-19 20:36:44,c04c5a1b-47e1-4b6c-8574-dfee63ebff63,486,Any,Any,2019-02-09 20:12:58,2019-02-09 21:18:07,2019-02-09 20:28:00,2019-02-09 21:12:26,SAP,SAL,Ramon Villeda Morales Intl,El Salvador Intl
291763,2019-09-19 20:36:44,2019-09-19 20:36:44,d096cc80-8c5c-4e69-830a-06cab9b8c3d9,361,Any,Any,2019-02-09 20:33:46,2019-02-09 21:27:51,2019-02-09 20:51:02,2019-02-09 21:24:01,ELH,NAS,North Eleuthera,Lynden Pindling Intl
291764,2019-09-19 20:36:44,2019-09-19 20:36:44,da7d8817-5d0e-4d2f-92c6-48d3ab01a148,353,Any,Any,2019-02-09 20:36:13,2019-02-09 21:26:22,2019-02-09 20:46:53,2019-02-09 21:21:03,RSD,NAS,Rock Sound Intl,Lynden Pindling Intl
291765,2019-09-19 20:36:44,2019-09-19 20:36:44,dcbba376-55ec-442a-929e-c13cf828e3a6,2152,G23,Any,2019-02-09 20:24:17,2019-02-09 21:08:45,2019-02-09 20:35:05,2019-02-09 21:04:39,STR,MUC,Stuttgart,Munich
291766,2019-09-19 20:36:44,2019-09-19 20:36:44,df872a3a-9420-44c1-b9ef-54980c07d05c,9944,50,C5,2019-02-09 20:31:14,2019-02-09 22:08:23,2019-02-09 20:45:14,2019-02-09 22:03:49,MSP,MCI,Minneapolis/St. Paul Intl,Kansas City Intl
291767,2019-09-19 20:36:44,2019-09-19 20:36:44,ed55157e-53d9-4cd8-ae26-1cb7fe732dd1,4392,C16,C11,2019-02-09 20:31:42,2019-02-09 22:28:51,2019-02-09 20:46:22,2019-02-09 22:23:23,CLT,MSY,Charlotte/douglas Intl,Armstrong New Orleans Intl
